ID_COMPONENTE;MODULO;TIPO;NOMBRE_ARCHIVO_O_FUNCION;RUTA_FISICA;ROL_ASOCIADO;COMANDO_INVOCACION;ENTRADA_PARAMETROS;SALIDA_RESULTADO;DESCRIPCION_OPERATIVA_DETALLADA;CRITICIDAD
LIB-013;CORE_LIBRARIES;TYPESCRIPT_MODULE;hunter.ts;src/lib/hunter.ts;SISTEMA_CORE;import ... from '@/lib/hunter';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-014;CORE_LIBRARIES;TYPESCRIPT_MODULE;index.d.ts;src/lib/index.d.ts;SISTEMA_CORE;import ... from '@/lib/index.d';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-015;CORE_LIBRARIES;TYPESCRIPT_MODULE;index.ts;src/lib/index.ts;SISTEMA_CORE;import ... from '@/lib/index';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-016;CORE_LIBRARIES;TYPESCRIPT_MODULE;logger.ts;src/lib/logger.ts;SISTEMA_CORE;import ... from '@/lib/logger';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-017;CORE_LIBRARIES;TYPESCRIPT_MODULE;payments.ts;src/lib/payments.ts;SISTEMA_CORE;import ... from '@/lib/payments';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Instancia SDK de Stripe y creador de sesiones de checkout base.;CRITICAL
LIB-018;CORE_LIBRARIES;TYPESCRIPT_MODULE;paypal.ts;src/lib/paypal.ts;SISTEMA_CORE;import ... from '@/lib/paypal';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-019;CORE_LIBRARIES;TYPESCRIPT_MODULE;phone-constants.ts;src/lib/phone-constants.ts;SISTEMA_CORE;import ... from '@/lib/phone-constants';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-020;CORE_LIBRARIES;TYPESCRIPT_MODULE;pricing-engine.ts;src/lib/pricing-engine.ts;SISTEMA_CORE;import ... from '@/lib/pricing-engine';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-021;CORE_LIBRARIES;TYPESCRIPT_MODULE;prisma.ts;src/lib/prisma.ts;SISTEMA_CORE;import ... from '@/lib/prisma';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-022;CORE_LIBRARIES;TYPESCRIPT_MODULE;routes.ts;src/lib/routes.ts;SISTEMA_CORE;import ... from '@/lib/routes';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-023;CORE_LIBRARIES;TYPESCRIPT_MODULE;skillsRegistry.ts;src/lib/skillsRegistry.ts;SISTEMA_CORE;import ... from '@/lib/skillsRegistry';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-024;CORE_LIBRARIES;TYPESCRIPT_MODULE;telemetry.ts;src/lib/telemetry.ts;SISTEMA_CORE;import ... from '@/lib/telemetry';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-025;CORE_LIBRARIES;TYPESCRIPT_MODULE;totp-engine.ts;src/lib/totp-engine.ts;SISTEMA_CORE;import ... from '@/lib/totp-engine';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-026;CORE_LIBRARIES;TYPESCRIPT_MODULE;UniversalCueBridge.ts;src/lib/UniversalCueBridge.ts;SISTEMA_CORE;import ... from '@/lib/UniversalCueBridge';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Parser polimórfico de historiales DJ con saneamiento y desduplicación consecutiva.;CRITICAL
LIB-027;CORE_LIBRARIES;TYPESCRIPT_MODULE;utils.d.ts;src/lib/utils.d.ts;SISTEMA_CORE;import ... from '@/lib/utils.d';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-028;CORE_LIBRARIES;TYPESCRIPT_MODULE;utils.ts;src/lib/utils.ts;SISTEMA_CORE;import ... from '@/lib/utils';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-029;CORE_LIBRARIES;TYPESCRIPT_MODULE;utils.tsx;src/lib/utils.tsx;SISTEMA_CORE;import ... from '@/lib/utils';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-030;CORE_LIBRARIES;TYPESCRIPT_MODULE;whatsapp.ts;src/lib/whatsapp.ts;SISTEMA_CORE;import ... from '@/lib/whatsapp';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-031;CORE_LIBRARIES;TYPESCRIPT_MODULE;booking-actions.ts;src/lib/actions/booking-actions.ts;SISTEMA_CORE;import ... from '@/lib/booking-actions';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-032;CORE_LIBRARIES;TYPESCRIPT_MODULE;claim-actions.ts;src/lib/actions/claim-actions.ts;SISTEMA_CORE;import ... from '@/lib/claim-actions';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-033;CORE_LIBRARIES;TYPESCRIPT_MODULE;fleet-actions.ts;src/lib/actions/fleet-actions.ts;SISTEMA_CORE;import ... from '@/lib/fleet-actions';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-034;CORE_LIBRARIES;TYPESCRIPT_MODULE;seed-artists.ts;src/lib/actions/seed-artists.ts;SISTEMA_CORE;import ... from '@/lib/seed-artists';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-035;CORE_LIBRARIES;TYPESCRIPT_MODULE;seed-fleet.ts;src/lib/actions/seed-fleet.ts;SISTEMA_CORE;import ... from '@/lib/seed-fleet';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-036;CORE_LIBRARIES;TYPESCRIPT_MODULE;stripe-checkout.ts;src/lib/actions/stripe-checkout.ts;SISTEMA_CORE;import ... from '@/lib/stripe-checkout';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-037;CORE_LIBRARIES;TYPESCRIPT_MODULE;telemetry-broadcaster.ts;src/lib/actions/telemetry-broadcaster.ts;SISTEMA_CORE;import ... from '@/lib/telemetry-broadcaster';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-038;CORE_LIBRARIES;TYPESCRIPT_MODULE;adaptive-voice-matrix.ts;src/lib/ai/adaptive-voice-matrix.ts;SISTEMA_CORE;import ... from '@/lib/adaptive-voice-matrix';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-039;CORE_LIBRARIES;TYPESCRIPT_MODULE;predictive-engine (2).ts;src/lib/ai/astra/predictive-engine (2).ts;SISTEMA_CORE;import ... from '@/lib/predictive-engine (2)';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-040;CORE_LIBRARIES;TYPESCRIPT_MODULE;predictive-engine.ts;src/lib/ai/astra/predictive-engine.ts;SISTEMA_CORE;import ... from '@/lib/predictive-engine';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-041;CORE_LIBRARIES;TYPESCRIPT_MODULE;audit.ts;src/lib/artists/audit.ts;SISTEMA_CORE;import ... from '@/lib/audit';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-042;CORE_LIBRARIES;TYPESCRIPT_MODULE;claims.ts;src/lib/artists/claims.ts;SISTEMA_CORE;import ... from '@/lib/claims';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-043;CORE_LIBRARIES;TYPESCRIPT_MODULE;matrix.ts;src/lib/artists/matrix.ts;SISTEMA_CORE;import ... from '@/lib/matrix';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-044;CORE_LIBRARIES;TYPESCRIPT_MODULE;navigation.ts;src/lib/artists/navigation.ts;SISTEMA_CORE;import ... from '@/lib/navigation';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-045;CORE_LIBRARIES;TYPESCRIPT_MODULE;permissions.ts;src/lib/artists/permissions.ts;SISTEMA_CORE;import ... from '@/lib/permissions';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-046;CORE_LIBRARIES;TYPESCRIPT_MODULE;routes.ts;src/lib/artists/routes.ts;SISTEMA_CORE;import ... from '@/lib/routes';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-047;CORE_LIBRARIES;TYPESCRIPT_MODULE;schema.ts;src/lib/artists/schema.ts;SISTEMA_CORE;import ... from '@/lib/schema';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-048;CORE_LIBRARIES;TYPESCRIPT_MODULE;seo.ts;src/lib/artists/seo.ts;SISTEMA_CORE;import ... from '@/lib/seo';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-049;CORE_LIBRARIES;TYPESCRIPT_MODULE;AuraAudioSynth.ts;src/lib/audio/AuraAudioSynth.ts;SISTEMA_CORE;import ... from '@/lib/AuraAudioSynth';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-050;CORE_LIBRARIES;TYPESCRIPT_MODULE;permissions.ts;src/lib/auth/permissions.ts;SISTEMA_CORE;import ... from '@/lib/permissions';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-051;CORE_LIBRARIES;TYPESCRIPT_MODULE;inventory-catalog.ts;src/lib/constants/inventory-catalog.ts;SISTEMA_CORE;import ... from '@/lib/inventory-catalog';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-052;CORE_LIBRARIES;TYPESCRIPT_MODULE;occasions.ts;src/lib/constants/occasions.ts;SISTEMA_CORE;import ... from '@/lib/occasions';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-053;CORE_LIBRARIES;TYPESCRIPT_MODULE;pricing-catalog.ts;src/lib/constants/pricing-catalog.ts;SISTEMA_CORE;import ... from '@/lib/pricing-catalog';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-054;CORE_LIBRARIES;TYPESCRIPT_MODULE;SClassNexus.ts;src/lib/constants/SClassNexus.ts;SISTEMA_CORE;import ... from '@/lib/SClassNexus';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-055;CORE_LIBRARIES;TYPESCRIPT_MODULE;seo-data.ts;src/lib/constants/seo-data.ts;SISTEMA_CORE;import ... from '@/lib/seo-data';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-056;CORE_LIBRARIES;TYPESCRIPT_MODULE;VimumeEngine.ts;src/lib/engines/VimumeEngine.ts;SISTEMA_CORE;import ... from '@/lib/VimumeEngine';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-057;CORE_LIBRARIES;TYPESCRIPT_MODULE;weddingMatchEngine.ts;src/lib/engines/weddingMatchEngine.ts;SISTEMA_CORE;import ... from '@/lib/weddingMatchEngine';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-058;CORE_LIBRARIES;TYPESCRIPT_MODULE;useBiometricIntent.ts;src/lib/hooks/useBiometricIntent.ts;SISTEMA_CORE;import ... from '@/lib/useBiometricIntent';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-059;CORE_LIBRARIES;TYPESCRIPT_MODULE;ApalancamientoEngine.ts;src/lib/intelligence/ApalancamientoEngine.ts;SISTEMA_CORE;import ... from '@/lib/ApalancamientoEngine';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-060;CORE_LIBRARIES;TYPESCRIPT_MODULE;EternalMemory.ts;src/lib/intelligence/EternalMemory.ts;SISTEMA_CORE;import ... from '@/lib/EternalMemory';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-061;CORE_LIBRARIES;TYPESCRIPT_MODULE;opalEngine.ts;src/lib/intelligence/opalEngine.ts;SISTEMA_CORE;import ... from '@/lib/opalEngine';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-062;CORE_LIBRARIES;TYPESCRIPT_MODULE;washData.ts;src/lib/intelligence/washData.ts;SISTEMA_CORE;import ... from '@/lib/washData';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-063;CORE_LIBRARIES;TYPESCRIPT_MODULE;hungarianAlgorithm.ts;src/lib/matchmaker/hungarianAlgorithm.ts;SISTEMA_CORE;import ... from '@/lib/hungarianAlgorithm';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-064;CORE_LIBRARIES;TYPESCRIPT_MODULE;bot-detection.ts;src/lib/NUCLEO_DATA/bot-detection.ts;SISTEMA_CORE;import ... from '@/lib/bot-detection';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-065;CORE_LIBRARIES;TYPESCRIPT_MODULE;valibot.ts;src/lib/NUCLEO_DATA/valibot.ts;SISTEMA_CORE;import ... from '@/lib/valibot';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-066;CORE_LIBRARIES;TYPESCRIPT_MODULE;client-interceptors.ts;src/lib/recovered/client-interceptors.ts;SISTEMA_CORE;import ... from '@/lib/client-interceptors';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-067;CORE_LIBRARIES;TYPESCRIPT_MODULE;parseStripeProp.ts;src/lib/recovered/parseStripeProp.ts;SISTEMA_CORE;import ... from '@/lib/parseStripeProp';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-068;CORE_LIBRARIES;TYPESCRIPT_MODULE;sendForm.ts;src/lib/recovered/sendForm.ts;SISTEMA_CORE;import ... from '@/lib/sendForm';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-069;CORE_LIBRARIES;TYPESCRIPT_MODULE;sendPost.ts;src/lib/recovered/sendPost.ts;SISTEMA_CORE;import ... from '@/lib/sendPost';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-070;CORE_LIBRARIES;TYPESCRIPT_MODULE;vampire-parser.ts;src/lib/scripts/vampire-parser.ts;SISTEMA_CORE;import ... from '@/lib/vampire-parser';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-071;CORE_LIBRARIES;TYPESCRIPT_MODULE;shield.ts;src/lib/security/shield.ts;SISTEMA_CORE;import ... from '@/lib/shield';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-072;CORE_LIBRARIES;TYPESCRIPT_MODULE;semantic-engine.ts;src/lib/seo/semantic-engine.ts;SISTEMA_CORE;import ... from '@/lib/semantic-engine';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-073;CORE_LIBRARIES;TYPESCRIPT_MODULE;auth_nexus.ts;src/lib/services/auth_nexus.ts;SISTEMA_CORE;import ... from '@/lib/auth_nexus';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-074;CORE_LIBRARIES;TYPESCRIPT_MODULE;b2g-hunter.ts;src/lib/services/b2g-hunter.ts;SISTEMA_CORE;import ... from '@/lib/b2g-hunter';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-075;CORE_LIBRARIES;TYPESCRIPT_MODULE;backupReader.ts;src/lib/services/backupReader.ts;SISTEMA_CORE;import ... from '@/lib/backupReader';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-076;CORE_LIBRARIES;TYPESCRIPT_MODULE;emailService.ts;src/lib/services/emailService.ts;SISTEMA_CORE;import ... from '@/lib/emailService';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-077;CORE_LIBRARIES;TYPESCRIPT_MODULE;EmpireLoop.ts;src/lib/services/EmpireLoop.ts;SISTEMA_CORE;import ... from '@/lib/EmpireLoop';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-078;CORE_LIBRARIES;TYPESCRIPT_MODULE;ghost_hunter.ts;src/lib/services/ghost_hunter.ts;SISTEMA_CORE;import ... from '@/lib/ghost_hunter';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-079;CORE_LIBRARIES;TYPESCRIPT_MODULE;hunter-io.ts;src/lib/services/hunter-io.ts;SISTEMA_CORE;import ... from '@/lib/hunter-io';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-080;CORE_LIBRARIES;TYPESCRIPT_MODULE;mailerlite.ts;src/lib/services/mailerlite.ts;SISTEMA_CORE;import ... from '@/lib/mailerlite';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-081;CORE_LIBRARIES;TYPESCRIPT_MODULE;nexus_payments.ts;src/lib/services/nexus_payments.ts;SISTEMA_CORE;import ... from '@/lib/nexus_payments';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Instancia SDK de Stripe y creador de sesiones de checkout base.;CRITICAL
LIB-082;CORE_LIBRARIES;TYPESCRIPT_MODULE;ProfileService.ts;src/lib/services/ProfileService.ts;SISTEMA_CORE;import ... from '@/lib/ProfileService';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-083;CORE_LIBRARIES;TYPESCRIPT_MODULE;telegram.ts;src/lib/services/telegram.ts;SISTEMA_CORE;import ... from '@/lib/telegram';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-084;CORE_LIBRARIES;TYPESCRIPT_MODULE;trello.ts;src/lib/services/trello.ts;SISTEMA_CORE;import ... from '@/lib/trello';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-085;CORE_LIBRARIES;TYPESCRIPT_MODULE;UserService.ts;src/lib/services/UserService.ts;SISTEMA_CORE;import ... from '@/lib/UserService';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-086;CORE_LIBRARIES;TYPESCRIPT_MODULE;VampireService.ts;src/lib/services/VampireService.ts;SISTEMA_CORE;import ... from '@/lib/VampireService';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-087;CORE_LIBRARIES;TYPESCRIPT_MODULE;webhook_dispatcher.ts;src/lib/services/webhook_dispatcher.ts;SISTEMA_CORE;import ... from '@/lib/webhook_dispatcher';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-088;CORE_LIBRARIES;TYPESCRIPT_MODULE;AstraService.ts;src/lib/services/ai/AstraService.ts;SISTEMA_CORE;import ... from '@/lib/AstraService';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-089;CORE_LIBRARIES;TYPESCRIPT_MODULE;TelegramService.ts;src/lib/services/comm/TelegramService.ts;SISTEMA_CORE;import ... from '@/lib/TelegramService';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-090;CORE_LIBRARIES;TYPESCRIPT_MODULE;geocoder.ts;src/lib/services/geo/geocoder.ts;SISTEMA_CORE;import ... from '@/lib/geocoder';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-091;CORE_LIBRARIES;TYPESCRIPT_MODULE;LeadRouter.ts;src/lib/services/leads/LeadRouter.ts;SISTEMA_CORE;import ... from '@/lib/LeadRouter';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-092;CORE_LIBRARIES;TYPESCRIPT_MODULE;geo-pricer.ts;src/lib/services/pricing/geo-pricer.ts;SISTEMA_CORE;import ... from '@/lib/geo-pricer';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-093;CORE_LIBRARIES;TYPESCRIPT_MODULE;quote-calculator.ts;src/lib/services/pricing/quote-calculator.ts;SISTEMA_CORE;import ... from '@/lib/quote-calculator';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-094;CORE_LIBRARIES;TYPESCRIPT_MODULE;GravitationalIngestionEngine.ts;src/lib/services/rag/GravitationalIngestionEngine.ts;SISTEMA_CORE;import ... from '@/lib/GravitationalIngestionEngine';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-095;CORE_LIBRARIES;TYPESCRIPT_MODULE;obsidianIngestor.ts;src/lib/services/rag/obsidianIngestor.ts;SISTEMA_CORE;import ... from '@/lib/obsidianIngestor';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-096;CORE_LIBRARIES;TYPESCRIPT_MODULE;cazador_fantasma.ts;src/lib/services/scrapers/cazador_fantasma.ts;SISTEMA_CORE;import ... from '@/lib/cazador_fantasma';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-097;CORE_LIBRARIES;TYPESCRIPT_MODULE;SynonymOntology.ts;src/lib/services/vampire/SynonymOntology.ts;SISTEMA_CORE;import ... from '@/lib/SynonymOntology';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-098;CORE_LIBRARIES;TYPESCRIPT_MODULE;client.ts;src/lib/supabase/client.ts;SISTEMA_CORE;import ... from '@/lib/client';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-099;CORE_LIBRARIES;TYPESCRIPT_MODULE;server.ts;src/lib/supabase/server.ts;SISTEMA_CORE;import ... from '@/lib/server';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-100;CORE_LIBRARIES;TYPESCRIPT_MODULE;AstraCore.ts;src/lib/utils/AstraCore.ts;SISTEMA_CORE;import ... from '@/lib/AstraCore';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
